year,date,team,opposing,batter_name,year_born
2017,08-01,LG,·Ôµ¥,°­½ÂÈ£,1994-02-09
2017,08-02,LG,·Ôµ¥,°­½ÂÈ£,1994-02-09
2017,08-04,LG,µÎ»ê,°­½ÂÈ£,1994-02-09
2017,08-05,LG,µÎ»ê,°­½ÂÈ£,1994-02-09
2017,08-06,LG,µÎ»ê,°­½ÂÈ£,1994-02-09
2017,08-08,LG,@»ï¼º,°­½ÂÈ£,1994-02-09
2017,08-09,LG,@»ï¼º,°­½ÂÈ£,1994-02-09
2017,08-10,LG,SK,°­½ÂÈ£,1994-02-09
2017,08-11,LG,SK,°­½ÂÈ£,1994-02-09
2017,08-12,LG,@KIA,°­½ÂÈ£,1994-02-09
2017,08-17,LG,@SK,°­½ÂÈ£,1994-02-09
2017,08-18,LG,@SK,°­½ÂÈ£,1994-02-09
2017,08-23,LG,NC,°­½ÂÈ£,1994-02-09
2017,08-24,LG,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2017,08-25,LG,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2017,08-26,LG,@µÎ»ê,°­½ÂÈ£,1994-02-09
2017,08-27,LG,@µÎ»ê,°­½ÂÈ£,1994-02-09
2017,08-29,LG,@ÇÑÈ­,°­½ÂÈ£,1994-02-09
2017,08-30,LG,@ÇÑÈ­,°­½ÂÈ£,1994-02-09
2017,08-31,LG,³Ø¼¾,°­½ÂÈ£,1994-02-09
2017,09-01,LG,³Ø¼¾,°­½ÂÈ£,1994-02-09
2017,09-02,LG,@NC,°­½ÂÈ£,1994-02-09
2017,09-03,LG,@NC,°­½ÂÈ£,1994-02-09
2017,09-05,LG,KIA,°­½ÂÈ£,1994-02-09
2017,09-06,LG,KIA,°­½ÂÈ£,1994-02-09
2017,09-07,LG,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2017,09-08,LG,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2017,09-10,LG,µÎ»ê,°­½ÂÈ£,1994-02-09
2017,09-12,LG,·Ôµ¥,°­½ÂÈ£,1994-02-09
2017,09-15,LG,@kt,°­½ÂÈ£,1994-02-09
2017,09-16,LG,ÇÑÈ­,°­½ÂÈ£,1994-02-09
2017,09-17,LG,ÇÑÈ­,°­½ÂÈ£,1994-02-09
2017,09-19,LG,kt,°­½ÂÈ£,1994-02-09
2017,09-20,LG,ÇÑÈ­,°­½ÂÈ£,1994-02-09
2017,09-21,LG,@»ï¼º,°­½ÂÈ£,1994-02-09
2017,09-22,LG,@»ï¼º,°­½ÂÈ£,1994-02-09
2017,09-23,LG,@NC,°­½ÂÈ£,1994-02-09
2017,09-24,LG,@NC,°­½ÂÈ£,1994-02-09
2017,09-26,LG,@KIA,°­½ÂÈ£,1994-02-09
2017,09-28,LG,@kt,°­½ÂÈ£,1994-02-09
2017,09-29,LG,µÎ»ê,°­½ÂÈ£,1994-02-09
2017,09-30,LG,»ï¼º,°­½ÂÈ£,1994-02-09
2017,10-01,LG,»ï¼º,°­½ÂÈ£,1994-02-09
2017,10-03,LG,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,03-24,SK,@NC,°­½ÂÈ£,1994-02-09
2018,03-25,SK,@NC,°­½ÂÈ£,1994-02-09
2018,03-27,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,03-28,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,03-29,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,03-30,SK,KIA,°­½ÂÈ£,1994-02-09
2018,03-31,SK,KIA,°­½ÂÈ£,1994-02-09
2018,04-01,SK,KIA,°­½ÂÈ£,1994-02-09
2018,04-03,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,04-04,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,04-06,SK,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,04-07,SK,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,04-08,SK,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,04-10,SK,SK,°­½ÂÈ£,1994-02-09
2018,04-11,SK,SK,°­½ÂÈ£,1994-02-09
2018,04-12,SK,SK,°­½ÂÈ£,1994-02-09
2018,04-13,SK,KT,°­½ÂÈ£,1994-02-09
2018,04-14,SK,KT,°­½ÂÈ£,1994-02-09
2018,04-15,SK,KT,°­½ÂÈ£,1994-02-09
2018,04-17,SK,@KIA,°­½ÂÈ£,1994-02-09
2018,04-18,SK,@KIA,°­½ÂÈ£,1994-02-09
2018,04-19,SK,@KIA,°­½ÂÈ£,1994-02-09
2018,04-20,SK,@NC,°­½ÂÈ£,1994-02-09
2018,04-21,SK,@NC,°­½ÂÈ£,1994-02-09
2018,04-22,SK,@NC,°­½ÂÈ£,1994-02-09
2018,04-24,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,04-25,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,04-26,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,04-27,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,04-28,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,04-29,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,05-01,SK,@ÇÑÈ­,°­½ÂÈ£,1994-02-09
2018,08-02,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,08-04,SK,@LG,°­½ÂÈ£,1994-02-09
2018,08-05,SK,@LG,°­½ÂÈ£,1994-02-09
2018,08-07,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,08-08,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,08-09,SK,@NC,°­½ÂÈ£,1994-02-09
2018,08-11,SK,KIA,°­½ÂÈ£,1994-02-09
2018,08-12,SK,KIA,°­½ÂÈ£,1994-02-09
2018,08-14,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,08-15,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,08-16,SK,LG,°­½ÂÈ£,1994-02-09
2018,09-05,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,09-07,SK,@·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,09-08,SK,µÎ»ê,°­½ÂÈ£,1994-02-09
2018,09-09,SK,µÎ»ê,°­½ÂÈ£,1994-02-09
2018,09-11,SK,KT,°­½ÂÈ£,1994-02-09
2018,09-12,SK,KT,°­½ÂÈ£,1994-02-09
2018,09-13,SK,@ÇÑÈ­,°­½ÂÈ£,1994-02-09
2018,09-14,SK,@ÇÑÈ­,°­½ÂÈ£,1994-02-09
2018,09-15,SK,@KIA,°­½ÂÈ£,1994-02-09
2018,09-16,SK,@KIA,°­½ÂÈ£,1994-02-09
2018,09-18,SK,@KT,°­½ÂÈ£,1994-02-09
2018,09-19,SK,@KT,°­½ÂÈ£,1994-02-09
2018,09-20,SK,ÇÑÈ­,°­½ÂÈ£,1994-02-09
2018,09-21,SK,ÇÑÈ­,°­½ÂÈ£,1994-02-09
2018,09-22,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,09-23,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,09-25,SK,LG,°­½ÂÈ£,1994-02-09
2018,09-27,SK,NC,°­½ÂÈ£,1994-02-09
2018,09-29,SK,@»ï¼º,°­½ÂÈ£,1994-02-09
2018,09-30,SK,@»ï¼º,°­½ÂÈ£,1994-02-09
2018,10-02,SK,·Ôµ¥,°­½ÂÈ£,1994-02-09
2018,10-04,SK,KIA,°­½ÂÈ£,1994-02-09
2018,10-06,SK,KIA,°­½ÂÈ£,1994-02-09
2018,10-09,SK,»ï¼º,°­½ÂÈ£,1994-02-09
2018,10-10,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,10-11,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,10-27,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,10-28,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,10-30,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,10-31,SK,@³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,11-02,SK,³Ø¼¾,°­½ÂÈ£,1994-02-09
2018,11-04,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2018,11-07,SK,µÎ»ê,°­½ÂÈ£,1994-02-09
2018,11-10,SK,µÎ»ê,°­½ÂÈ£,1994-02-09
2018,11-12,SK,@µÎ»ê,°­½ÂÈ£,1994-02-09
2014,03-29,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,03-30,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,04-01,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,04-02,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,04-03,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,04-04,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,04-05,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,04-06,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,04-08,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,04-09,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,04-10,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,04-11,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,04-12,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,04-13,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,04-15,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,04-16,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,04-22,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,04-23,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,04-24,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,04-25,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,04-26,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,04-27,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,04-29,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,04-30,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,05-01,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,05-03,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,05-04,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,05-05,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,05-06,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,05-07,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,05-08,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,05-09,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,05-10,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,05-11,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,05-16,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,05-17,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,05-18,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,05-20,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,05-21,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,05-22,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,05-23,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,05-24,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,05-25,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,05-27,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,05-28,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,05-29,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,05-30,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,05-31,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,06-01,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,06-03,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,06-04,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,06-05,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,06-06,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,06-07,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,06-08,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,06-10,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,06-12,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,06-17,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,06-18,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,06-19,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,06-20,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,06-21,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,06-22,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,06-24,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,06-25,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,06-26,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,06-27,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,06-28,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,06-29,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,07-01,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,07-02,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,07-03,³Ø¼¾,·Ôµ¥,°­Á¤È£,1987-04-05
2014,07-04,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,07-08,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,07-09,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,07-10,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,07-11,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,07-12,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,07-13,³Ø¼¾,NC,°­Á¤È£,1987-04-05
2014,07-16,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,07-26,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,07-27,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,07-28,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,07-29,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,07-30,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,07-31,³Ø¼¾,ÇÑÈ­,°­Á¤È£,1987-04-05
2014,08-01,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,08-02,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,08-04,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,08-05,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,08-07,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,08-08,³Ø¼¾,@µÎ»ê,°­Á¤È£,1987-04-05
2014,08-09,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,08-11,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,08-12,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,08-13,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,08-14,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,08-15,³Ø¼¾,µÎ»ê,°­Á¤È£,1987-04-05
2014,08-16,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,08-19,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,08-20,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,08-21,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,08-22,³Ø¼¾,@NC,°­Á¤È£,1987-04-05
2014,08-27,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,08-28,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,08-29,³Ø¼¾,@ÇÑÈ­,°­Á¤È£,1987-04-05
2014,08-30,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,10-03,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,10-04,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,10-05,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,10-07,³Ø¼¾,KIA,°­Á¤È£,1987-04-05
2014,10-08,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,10-11,³Ø¼¾,@SK,°­Á¤È£,1987-04-05
2014,10-13,³Ø¼¾,@KIA,°­Á¤È£,1987-04-05
2014,10-14,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,10-15,³Ø¼¾,@·Ôµ¥,°­Á¤È£,1987-04-05
2014,10-17,³Ø¼¾,SK,°­Á¤È£,1987-04-05
2014,10-27,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,10-28,³Ø¼¾,LG,°­Á¤È£,1987-04-05
2014,10-30,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,10-31,³Ø¼¾,@LG,°­Á¤È£,1987-04-05
2014,11-04,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,11-05,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,11-07,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,11-08,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2014,11-10,³Ø¼¾,@»ï¼º,°­Á¤È£,1987-04-05
2014,11-11,³Ø¼¾,»ï¼º,°­Á¤È£,1987-04-05
2017,06-08,NC,·Ôµ¥,°­Áø¼º,1993-10-19
2017,06-09,NC,kt,°­Áø¼º,1993-10-19
2017,06-10,NC,kt,°­Áø¼º,1993-10-19
2017,06-11,NC,kt,°­Áø¼º,1993-10-19
2017,06-13,NC,@³Ø¼¾,°­Áø¼º,1993-10-19
2017,06-14,NC,@³Ø¼¾,°­Áø¼º,1993-10-19
2017,06-16,NC,@µÎ»ê,°­Áø¼º,1993-10-19
2017,06-17,NC,@µÎ»ê,°­Áø¼º,1993-10-19
2017,06-18,NC,@µÎ»ê,°­Áø¼º,1993-10-19
2017,06-20,NC,@SK,°­Áø¼º,1993-10-19
2017,06-22,NC,@SK,°­Áø¼º,1993-10-19
2017,07-13,NC,@KIA,°­Áø¼º,1993-10-19
2017,07-19,NC,@ÇÑÈ­,°­Áø¼º,1993-10-19
2017,08-16,NC,@KIA,°­Áø¼º,1993-10-19
2017,08-17,NC,ÇÑÈ­,°­Áø¼º,1993-10-19
2017,08-18,NC,ÇÑÈ­,°­Áø¼º,1993-10-19
2017,08-19,NC,@³Ø¼¾,°­Áø¼º,1993-10-19
2017,08-23,NC,@LG,°­Áø¼º,1993-10-19
2017,09-03,NC,LG,°­Áø¼º,1993-10-19
2017,09-05,NC,@»ï¼º,°­Áø¼º,1993-10-19
2017,09-07,NC,SK,°­Áø¼º,1993-10-19
2017,09-09,NC,@ÇÑÈ­,°­Áø¼º,1993-10-19
2017,09-10,NC,@ÇÑÈ­,°­Áø¼º,1993-10-19
2017,09-12,NC,µÎ»ê,°­Áø¼º,1993-10-19
2017,09-13,NC,µÎ»ê,°­Áø¼º,1993-10-19
2017,09-14,NC,»ï¼º,°­Áø¼º,1993-10-19
2017,09-15,NC,»ï¼º,°­Áø¼º,1993-10-19
2017,09-17,NC,³Ø¼¾,°­Áø¼º,1993-10-19
2018,03-31,NC,@·Ôµ¥,°­Áø¼º,1993-10-19
2018,04-01,NC,@·Ôµ¥,°­Áø¼º,1993-10-19
2018,04-04,NC,»ï¼º,°­Áø¼º,1993-10-19
2018,04-05,NC,»ï¼º,°­Áø¼º,1993-10-19
2018,04-07,NC,@µÎ»ê,°­Áø¼º,1993-10-19
2018,04-08,NC,@µÎ»ê,°­Áø¼º,1993-10-19
2018,04-10,NC,KT,°­Áø¼º,1993-10-19
2018,04-11,NC,KT,°­Áø¼º,1993-10-19
2018,04-12,NC,KT,°­Áø¼º,1993-10-19
2018,04-13,NC,@SK,°­Áø¼º,1993-10-19
2018,04-14,NC,@SK,°­Áø¼º,1993-10-19
2018,04-15,NC,@SK,°­Áø¼º,1993-10-19
2018,04-19,NC,@³Ø¼¾,°­Áø¼º,1993-10-19
2018,04-20,NC,LG,°­Áø¼º,1993-10-19
2018,04-21,NC,LG,°­Áø¼º,1993-10-19
2018,04-22,NC,LG,°­Áø¼º,1993-10-19
2018,04-24,NC,@»ï¼º,°­Áø¼º,1993-10-19
2018,04-26,NC,@»ï¼º,°­Áø¼º,1993-10-19
2018,04-27,NC,µÎ»ê,°­Áø¼º,1993-10-19
2018,04-29,NC,µÎ»ê,°­Áø¼º,1993-10-19
2018,05-01,NC,³Ø¼¾,°­Áø¼º,1993-10-19
2018,05-13,NC,@ÇÑÈ­,°­Áø¼º,1993-10-19
2018,05-17,NC,·Ôµ¥,°­Áø¼º,1993-10-19
2018,05-18,NC,@KT,°­Áø¼º,1993-10-19
2018,05-19,NC,@KT,°­Áø¼º,1993-10-19
2018,05-20,NC,@KT,°­Áø¼º,1993-10-19
2018,06-01,NC,»ï¼º,°­Áø¼º,1993-10-19
2018,06-02,NC,»ï¼º,°­Áø¼º,1993-10-19
2018,06-03,NC,»ï¼º,°­Áø¼º,1993-10-19
2018,06-05,NC,·Ôµ¥,°­Áø¼º,1993-10-19
2018,06-06,NC,·Ôµ¥,°­Áø¼º,1993-10-19
2018,06-17,NC,KT,°­Áø¼º,1993-10-19
2018,06-24,NC,ÇÑÈ­,°­Áø¼º,1993-10-19
2018,06-26,NC,µÎ»ê,°­Áø¼º,1993-10-19
2018,06-27,NC,µÎ»ê,°­Áø¼º,1993-10-19
2018,06-28,NC,µÎ»ê,°­Áø¼º,1993-10-19
2018,06-29,NC,@KT,°­Áø¼º,1993-10-19
2018,06-30,NC,@KT,°­Áø¼º,1993-10-19
2018,07-17,NC,@SK,°­Áø¼º,1993-10-19
2018,07-18,NC,@SK,°­Áø¼º,1993-10-19
2018,07-19,NC,@SK,°­Áø¼º,1993-10-19
2018,07-21,NC,³Ø¼¾,°­Áø¼º,1993-10-19
2018,07-24,NC,@·Ôµ¥,°­Áø¼º,1993-10-19
2018,07-26,NC,@·Ôµ¥,°­Áø¼º,1993-10-19
2014,03-30,KIA,@»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,04-02,KIA,NC,°­ÇÑ¿ï,1991-09-12
2014,04-03,KIA,NC,°­ÇÑ¿ï,1991-09-12
2014,04-05,KIA,@µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,04-08,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,04-09,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,04-10,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,04-11,KIA,·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,04-13,KIA,·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,04-15,KIA,ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,04-18,KIA,@SK,°­ÇÑ¿ï,1991-09-12
2014,04-26,KIA,@LG,°­ÇÑ¿ï,1991-09-12
2014,04-27,KIA,@LG,°­ÇÑ¿ï,1991-09-12
2014,04-29,KIA,SK,°­ÇÑ¿ï,1991-09-12
2014,05-10,KIA,@ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,05-11,KIA,@ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,05-13,KIA,@NC,°­ÇÑ¿ï,1991-09-12
2014,05-14,KIA,@NC,°­ÇÑ¿ï,1991-09-12
2014,05-15,KIA,@NC,°­ÇÑ¿ï,1991-09-12
2014,05-16,KIA,»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,05-17,KIA,»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,05-18,KIA,»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,05-20,KIA,LG,°­ÇÑ¿ï,1991-09-12
2014,05-21,KIA,LG,°­ÇÑ¿ï,1991-09-12
2014,05-22,KIA,LG,°­ÇÑ¿ï,1991-09-12
2014,05-23,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,05-24,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,05-25,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,05-27,KIA,µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,05-28,KIA,µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,05-29,KIA,µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,05-30,KIA,NC,°­ÇÑ¿ï,1991-09-12
2014,05-31,KIA,NC,°­ÇÑ¿ï,1991-09-12
2014,06-01,KIA,NC,°­ÇÑ¿ï,1991-09-12
2014,06-03,KIA,@»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,06-04,KIA,@»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,06-05,KIA,@»ï¼º,°­ÇÑ¿ï,1991-09-12
2014,06-06,KIA,@LG,°­ÇÑ¿ï,1991-09-12
2014,06-07,KIA,@LG,°­ÇÑ¿ï,1991-09-12
2014,06-08,KIA,@LG,°­ÇÑ¿ï,1991-09-12
2014,06-10,KIA,ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,06-11,KIA,ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,06-12,KIA,ÇÑÈ­,°­ÇÑ¿ï,1991-09-12
2014,06-13,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,06-14,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,06-15,KIA,@·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,06-17,KIA,³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,06-18,KIA,³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,06-19,KIA,³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,06-20,KIA,@µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,06-21,KIA,@µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,06-22,KIA,@µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,06-24,KIA,SK,°­ÇÑ¿ï,1991-09-12
2014,06-25,KIA,SK,°­ÇÑ¿ï,1991-09-12
2014,06-26,KIA,SK,°­ÇÑ¿ï,1991-09-12
2014,07-01,KIA,µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,07-03,KIA,µÎ»ê,°­ÇÑ¿ï,1991-09-12
2014,07-04,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,07-05,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,07-06,KIA,@³Ø¼¾,°­ÇÑ¿ï,1991-09-12
2014,07-08,KIA,@SK,°­ÇÑ¿ï,1991-09-12
2014,07-09,KIA,@SK,°­ÇÑ¿ï,1991-09-12
2014,07-10,KIA,@SK,°­ÇÑ¿ï,1991-09-12
2014,07-11,KIA,·Ôµ¥,°­ÇÑ¿ï,1991-09-12
2014,07-12,KIA,·Ôµ¥,°­ÇÑ¿ï,1991-09-12
